concept_id_a,concept_id_b,cosine_similarity,shared_terms,page_path_a,page_path_b
bridge_coauthor_credit_anomaly,disciplinary_author_order_boundary,0.3799,credit; order; shen; priors; author; barabasi; w2037997493; discipline,concepts/validations/bridge_coauthor_credit_anomaly.md,concepts/validations/disciplinary_author_order_boundary.md
inventor_birthdate_matching_panel,nber_utility_patent_microdata_backbone,0.3799,inventor; patent; jones; birthdate; name; matching; names; uspto,concepts/datasets/inventor_birthdate_matching_panel.md,concepts/datasets/nber_utility_patent_microdata_backbone.md
papers_per_author_distribution,team_output_full_credit_inflation,0.3799,productivity; newman; team; count; author; large; collaboration; distribution,concepts/measures/papers_per_author_distribution.md,concepts/validations/team_output_full_credit_inflation.md
science_location_lookup_tables,single_subdiscipline_journal_assignment,0.3799,subdiscipline; map; lookup; borner; title; journal; subdisciplines; update,concepts/methods/science_location_lookup_tables.md,concepts/methods/single_subdiscipline_journal_assignment.md
counterfactual_strategy_search_simulation,knowledge_network_experiment_search,0.3798,search; strategies; rzhetsky; discovery; collective; strategy; experiments; experiment,concepts/methods/counterfactual_strategy_search_simulation.md,concepts/mechanisms/knowledge_network_experiment_search.md
ignorance_hedging_diversity_rationale,portfolio_learning_diversification,0.3798,diversity; options; stirling; portfolio; diversified; uncertainty; plural; portfolios,concepts/mechanisms/ignorance_hedging_diversity_rationale.md,concepts/mechanisms/portfolio_learning_diversification.md
openalex_source_coverage_boundary,openalex_work_doi_coverage_audit,0.3798,coverage; works; priem; source; older; repository; records; type,concepts/validations/openalex_source_coverage_boundary.md,concepts/validations/openalex_work_doi_coverage_audit.md
citation_rank_exceedance_mapping,pagerank_citation_rank_divergence,0.3797,rank; ranked; redner; number; top; count; list; ranks,concepts/methods/citation_rank_exceedance_mapping.md,concepts/measures/pagerank_citation_rank_divergence.md
communicated_contribution_incorporation_threshold,multiple_discovery_redundancy_function,0.3797,incorporation; discovery; communication; merton; contribution; uptake; priority; discoveries,concepts/mechanisms/communicated_contribution_incorporation_threshold.md,concepts/mechanisms/multiple_discovery_redundancy_function.md
dimensions_grant_acknowledgment_mining,pubmed_wos_grant_citation_crosswalk,0.3797,grant; pubmed; acknowledgment; publication; acknowledgments; records; upstream; support,concepts/methods/dimensions_grant_acknowledgment_mining.md,concepts/methods/pubmed_wos_grant_citation_crosswalk.md
nobel_laureate_interview_corpus,nobel_prize_credit_validation,0.3797,nobel; laureates; credit; laureate; prize; merton; award; elite,concepts/datasets/nobel_laureate_interview_corpus.md,concepts/validations/nobel_prize_credit_validation.md
central_country_mobility_displacement,within_country_mobility_omission,0.3795,mobility; country; countries; flows; sugimoto; united; flow; policy,concepts/mechanisms/central_country_mobility_displacement.md,concepts/validations/within_country_mobility_omission.md
citation_linkage_similarity_bias,weighted_science_map_matrix_fusion,0.3795,similarity; map; matrix; fused; topical; linkage; borner; maps,concepts/validations/citation_linkage_similarity_bias.md,concepts/methods/weighted_science_map_matrix_fusion.md
funding_allocation_design_alternatives,proposal_burden_research_time_crowding,0.3795,funding; burden; proposal; review; allocation; administrative; peer; costs,concepts/methods/funding_allocation_design_alternatives.md,concepts/mechanisms/proposal_burden_research_time_crowding.md
one_way_science_to_technology_graph_boundary,patent_paper_boundary_impact_premium,0.3795,boundary; technology; ahmadpoor; patent; jones; patented; linkage; dual,concepts/validations/one_way_science_to_technology_graph_boundary.md,concepts/mechanisms/patent_paper_boundary_impact_premium.md
proposal_abundance_evaluation_bottleneck,unobserved_proposal_quality_identification,0.3795,proposal; reviewer; boudreau; review; novelty; distance; riedl; w3122634626,concepts/mechanisms/proposal_abundance_evaluation_bottleneck.md,concepts/validations/unobserved_proposal_quality_identification.md
awake_intensity_class_midpoint_encoding,sleeping_beauty_field_journal_stratification,0.3794,sleeping; beauty; raan; intensity; awakening; van; class; w2159299749,concepts/representations/awake_intensity_class_midpoint_encoding.md,concepts/validations/sleeping_beauty_field_journal_stratification.md
citation_forecast_quartile_calibration,citation_forecast_training_window_sensitivity,0.3794,forecast; prediction; training; window; long; early; wang; w2124689612,concepts/validations/citation_forecast_quartile_calibration.md,concepts/validations/citation_forecast_training_window_sensitivity.md
mobility_policy_shock_evaluation,scholar_stranding_work_interruption,0.3794,mobility; travel; visa; sugimoto; scholar; restrictions; policy; disruption,concepts/validations/mobility_policy_shock_evaluation.md,concepts/consequences/scholar_stranding_work_interruption.md
citation_contexts,explicit_citation_evidence_annotation,0.3793,annotation; teufel; function; functions; neutral; label; context; span,concepts/representations/citation_contexts.md,concepts/methods/explicit_citation_evidence_annotation.md
cross_disciplinary_awakening,multidisciplinary_venue_delayed_recognition,0.3793,awakening; multidisciplinary; venue; delayed; recognition; sleeping; case; beauties,concepts/mechanisms/cross_disciplinary_awakening.md,concepts/mechanisms/multidisciplinary_venue_delayed_recognition.md
incumbent_edge_turnover_model_boundary,preferential_attachment,0.3793,attachment; growth; albert; edge; preferential; barabasi; model; nodes,concepts/validations/incumbent_edge_turnover_model_boundary.md,concepts/mechanisms/preferential_attachment.md
active_adopter_recruitment_feedback,field_growth_model_identifiability,0.3792,recruitment; active; susceptible; bettencourt; growth; contact; model; population,concepts/mechanisms/active_adopter_recruitment_feedback.md,concepts/validations/field_growth_model_identifiability.md
career_impact_authorship_credit_robustness,q_collaborator_omission_robustness,0.3792,credit; collaborator; robustness; individual; sinatra; collaborators; career; allocation,concepts/validations/career_impact_authorship_credit_robustness.md,concepts/validations/q_collaborator_omission_robustness.md
jcr_2006_journal_citation_network,review_journal_article_influence_inflation,0.3792,journal; journals; article; influence; west; eigenfactor; ranking; bergstrom,concepts/datasets/jcr_2006_journal_citation_network.md,concepts/validations/review_journal_article_influence_inflation.md
multiple_archive_presence_sensitivity,reference_rate_archive_size_check,0.3792,archive; check; journal; source; coverage; models; test; whether,concepts/validations/multiple_archive_presence_sensitivity.md,concepts/validations/reference_rate_archive_size_check.md
openalex_concept_classifier,openalex_entity_type_model,0.3792,works; concepts; priem; mag; graph; open; venues; assignments,concepts/methods/openalex_concept_classifier.md,concepts/representations/openalex_entity_type_model.md
preferential_attachment_old_paper_competition_bias,sleeping_beauty_null_model_gap,0.3792,attachment; preferential; sleeping; beauty; beauties; baseline; delayed; failure,concepts/validations/preferential_attachment_old_paper_competition_bias.md,concepts/validations/sleeping_beauty_null_model_gap.md
citation_origin_information_gain,jcr_2006_journal_citation_network,0.3791,journal; west; source; weighted; eigenfactor; journals; influence; rankings,concepts/mechanisms/citation_origin_information_gain.md,concepts/datasets/jcr_2006_journal_citation_network.md
faculty_new_hire_window_definition,faculty_self_hiring_rates,0.3791,faculty; hire; hiring; wapman; hires; observed; cohort; w4296907580,concepts/methods/faculty_new_hire_window_definition.md,concepts/measures/faculty_self_hiring_rates.md
interdisciplinarity_indicator_choice_sensitivity,interdisciplinary_citation_delay,0.3791,delay; interdisciplinarity; interdisciplinary; term; variety; disparity; long; short,concepts/validations/interdisciplinarity_indicator_choice_sensitivity.md,concepts/mechanisms/interdisciplinary_citation_delay.md
large_team_author_disambiguation_bias,sparse_team_size_moving_average_smoothing,0.3791,team; size; large; teams; w2913773162; analyses; disrupt; develop,concepts/validations/large_team_author_disambiguation_bias.md,concepts/methods/sparse_team_size_moving_average_smoothing.md
research_strategy_taxonomy,risk_neutral_strategy_success_threshold,0.3791,strategy; jump; repeat; foster; new; strategies; project; risk,concepts/methods/research_strategy_taxonomy.md,concepts/validations/risk_neutral_strategy_success_threshold.md
application_signal_to_mobility_conversion_gap,mobility_restriction_scientific_capacity_contingency,0.3790,capacity; talent; application; mobility; realized; applications; sugimoto; destination,concepts/validations/application_signal_to_mobility_conversion_gap.md,concepts/mechanisms/mobility_restriction_scientific_capacity_contingency.md
citation_free_embedding_inference,off_the_shelf_lm_document_representation_limit,0.3790,embedding; cohan; encoder; document; inference; supervision; specter; embeddings,concepts/methods/citation_free_embedding_inference.md,concepts/validations/off_the_shelf_lm_document_representation_limit.md
collaborator_count_distribution,institutional_constraint_degree_tail,0.3790,degree; distribution; law; power; collaboration; tail; team; fat,concepts/measures/collaborator_count_distribution.md,concepts/validations/institutional_constraint_degree_tail.md
direct_indirect_ics_policy_role_split,permissive_collaboration_funding_signal,0.3790,international; collaboration; policy; indirect; wagner; leydesdorff; funding; direct,concepts/methods/direct_indirect_ics_policy_role_split.md,concepts/mechanisms/permissive_collaboration_funding_signal.md
hard_case_name_block_benchmark_enrichment,nonlinear_block_threshold_shape,0.3790,block; name; benchmark; blocks; threshold; tekles; bornmann; disambiguation,concepts/methods/hard_case_name_block_benchmark_enrichment.md,concepts/validations/nonlinear_block_threshold_shape.md
minimum_paper_author_universe,raw_cross_field_author_comparison_caveat,0.3790,author; ioannidis; subfield; percentiles; comparisons; caveat; five; metrics,concepts/methods/minimum_paper_author_universe.md,concepts/validations/raw_cross_field_author_comparison_caveat.md
average_publication_year_hot_area_detection,research_area_label_source_escalation,0.3789,area; clusters; eck; van; waltman; manual; classification; publication,concepts/measures/average_publication_year_hot_area_detection.md,concepts/methods/research_area_label_source_escalation.md
